numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,1,2019-01-02 00:00:00+00:00,RICARDO TRIPOLI,PSDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08648207000189,SOLARYS SOLUCOES DIGITAIS LTDA,800.00,0.00,800.00
2019,1,2019-01-02 00:00:00+00:00,RICARDO TRIPOLI,PSDB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,07766889000161,POSTO DE SERVICOS CAMBUI LTDA,1827.62,0.00,1827.62
2019,1,2019-01-02 00:00:00+00:00,LAERTE BESSA,PR,DF,COMBUSTÍVEIS E LUBRIFICANTES.,00306597004780,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,200.00,0.00,200.00
2019,1,2019-01-02 00:00:00+00:00,LEONARDO QUINTÃO,MDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,20828299000184,POSTO GRAJAU LTDA,3699.90,0.00,3699.90
2019,1,2019-01-02 00:00:00+00:00,LEONARDO QUINTÃO,MDB,MG,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,-29.49,0.00,-29.49
2019,1,2019-01-02 00:00:00+00:00,MARCOS MONTES,PSD,MG,COMBUSTÍVEIS E LUBRIFICANTES.,19232271000109,FREIRE E FREIRE LTDA,972.51,0.00,972.51
2019,1,2019-01-02 00:00:00+00:00,MAURO MARIANI,MDB,SC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,00062044000146,ERMELINO RODRIGUES,70.00,0.00,70.00
2019,1,2019-01-02 00:00:00+00:00,RODRIGO DE CASTRO,PSDB,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,05781815000179,FILIBRAS COMERCIAL IMPORTACAO E EXPORTACAO LTDA,390.00,0.00,390.00
2019,1,2019-01-02 00:00:00+00:00,RODRIGO DE CASTRO,PSDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,04437401000164,POSTO CURVA DO RETIRO LTDA,197.14,0.00,197.14
2019,1,2019-01-02 00:00:00+00:00,ROGÉRIO MARINHO,PSDB,RN,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,100.00,0.00,100.00
2019,1,2019-01-02 00:00:00+00:00,SÉRGIO MORAES,PTB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,97168124000201,IRMAOS BASSOTTO LTDA,340.00,0.00,340.00
2019,1,2019-01-02 00:00:00+00:00,SÉRGIO MORAES,PTB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,04936496000160,LEONIDAS MARQUES MORAES - EPP,488.00,0.00,488.00
2019,1,2019-01-02 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,01891093000154,Cartuchos e Cia,320.00,0.00,320.00
2019,1,2019-01-02 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,COMBUSTÍVEIS E LUBRIFICANTES.,73468951000163,AUTO POSTO SAO CHARBEL LTDA,150.00,0.00,150.00
2019,1,2019-01-02 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,01427640000145,TAIAMA PLAZA HOTEL LTDA.,84.00,0.00,84.00
2019,1,2019-01-02 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,08362377000100,TRIVIAL CONGELADOS LTDA ME,54.45,0.00,54.45
2019,1,2019-01-02 00:00:00+00:00,VANDERLEI MACRIS,PSDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08648207000189,SOLARYS SOLUCOES DIGITAIS LTDA,670.00,0.00,670.00
2019,1,2019-01-02 00:00:00+00:00,VANDERLEI MACRIS,PSDB,SP,SERVIÇOS POSTAIS,34028316293534,ECT EMP.BRAS.CORREIOS E TELÉGRAFOS,29.46,0.00,29.46
2019,1,2019-01-02 00:00:00+00:00,VINICIUS CARVALHO,PRB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,47993050000180,VITTORIO PACCHIAROTTI e CIA LT,233.00,0.00,233.00
2019,1,2019-01-02 00:00:00+00:00,LELO COIMBRA,MDB,ES,COMBUSTÍVEIS E LUBRIFICANTES.,27419142000144,POSTO IATE LTDA,1779.85,45.00,1734.85
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04657256000127,COND.ED.BELVEDERE II,348.09,8.49,339.60
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04657256000127,COND.ED.BELVEDERE II,415.09,10.12,404.97
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04657256000127,COND.ED.BELVEDERE II,415.09,10.12,404.97
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04657256000127,COND.ED.BELVEDERE II,348.09,8.49,339.60
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,18715383000140,MUNICIPIO DE BELO HORIZONTE,1750.41,0.00,1750.41
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,18715383000140,MUNICIPIO DE BELO HORIZONTE,1980.96,0.00,1980.96
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,18715383000140,MUNICIPIO DE BELO HORIZONTE,1980.96,0.00,1980.96
2019,1,2019-01-02 00:00:00+00:00,MARCELO ARO,PHS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,18715383000140,MUNICIPIO DE BELO HORIZONTE,1750.41,0.00,1750.41
2019,1,2019-01-02 00:00:00+00:00,MÁRCIO MARINHO,PRB,BA,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,654.49,0.00,654.49
2019,1,2019-01-02 00:00:00+00:00,MÁRCIO MARINHO,PRB,BA,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,810.08,0.00,810.08
2019,1,2019-01-02 00:00:00+00:00,GLAUBER BRAGA,PSOL,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",31024314000158,Vou de Taxi,62.00,0.00,62.00
2019,1,2019-01-02 00:00:00+00:00,MARCUS PESTANA,PSDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,00306597004518,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,50.00,0.00,50.00
2019,1,2019-01-02 00:00:00+00:00,ROGÉRIO ROSSO,PSD,DF,COMBUSTÍVEIS E LUBRIFICANTES.,37063328001210,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,150.00,0.00,150.00
2019,1,2019-01-02 00:00:00+00:00,ROGÉRIO ROSSO,PSD,DF,COMBUSTÍVEIS E LUBRIFICANTES.,28941685000190,NDM COMERCIO DE PETROLEO LTDA,171.64,0.00,171.64
2019,1,2019-01-02 00:00:00+00:00,RONALDO BENEDET,MDB,SC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,82508433000117,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,44.78,0.00,44.78
2019,1,2019-01-02 00:00:00+00:00,RONALDO BENEDET,MDB,SC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,85351153000136,NEREU DE SOUZA RESTAURANTE - ME,29.00,0.00,29.00
2019,1,2019-01-02 00:00:00+00:00,JHONATAN DE JESUS,PRB,RR,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,883.49,0.00,883.49
2019,1,2019-01-02 00:00:00+00:00,ARTHUR LIRA,PP,AL,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,2615.27,0.00,2615.27
2019,1,2019-01-02 00:00:00+00:00,ANDRE MOURA,PSC,SE,COMBUSTÍVEIS E LUBRIFICANTES.,05297480001785,PETROX COMERCIAL LTDA (JARDINS),169.41,0.00,169.41
2019,1,2019-01-02 00:00:00+00:00,ANDRE MOURA,PSC,SE,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,823.57,0.00,823.57
2019,1,2019-01-02 00:00:00+00:00,ANDRE MOURA,PSC,SE,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,39.00,0.00,39.00
2019,1,2019-01-02 00:00:00+00:00,JUNJI ABE,MDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,24262416000146,MEGUMI NISHIKAWA R$845,845.00,0.00,845.00
2019,1,2019-01-02 00:00:00+00:00,JUNJI ABE,MDB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,52579927000121,AUTO POSTO UCHIKAWA E KANO LTDA,2147.06,0.00,2147.06
2019,1,2019-01-02 00:00:00+00:00,JUNJI ABE,MDB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,00446817000198,POSTO BRASIL DE MOGI LT,113.02,0.00,113.02
2019,1,2019-01-02 00:00:00+00:00,JUNJI ABE,MDB,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,15150546000104,MC ALPHA SEGURANÇA ELETRONICA EIRELI ME,100.00,0.00,100.00
2019,1,2019-01-02 00:00:00+00:00,JUNJI ABE,MDB,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,03928862000177,MC SEGURANÇA E VIGILANCIA LTDA,4569.60,0.00,4569.60
2019,1,2019-01-02 00:00:00+00:00,ANTONIO BRITO,PSD,BA,Emissão Bilhete Aéreo,00512777000135,Cia Aérea - PASSAREDO,920.08,0.00,920.08
2019,1,2019-01-02 00:00:00+00:00,ANTONIO BRITO,PSD,BA,Emissão Bilhete Aéreo,00512777000135,Cia Aérea - PASSAREDO,783.57,0.00,783.57
2019,1,2019-01-02 00:00:00+00:00,ALCEU MOREIRA,MDB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,72500069000195,AUTO POSTO DE COMBUSTIVEIS RENASCENCA LTDA,70.00,0.00,70.00
2019,1,2019-01-02 00:00:00+00:00,MISSIONÁRIO JOSÉ OLIMPIO,DEM,SP,COMBUSTÍVEIS E LUBRIFICANTES.,04388513000172,AUTO POSTO CLASSE A ITU LTDA,692.51,0.00,692.51
2019,1,2019-01-02 00:00:00+00:00,JOÃO RODRIGUES,PSD,SC,TELEFONIA,02421421001274,INTELIG,59.25,0.00,59.25
2019,1,2019-01-02 00:00:00+00:00,MARA GABRILLI,PSDB,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,50087022000532,GP - GUARDA PATRIMONIAL DE SAO PAULO LTDA.,5140.00,0.00,5140.00
2019,1,2019-01-02 00:00:00+00:00,JOÃO RODRIGUES,PSD,SC,TELEFONIA,02421421001274,INTELIG,198.04,0.00,198.04
2019,1,2019-01-02 00:00:00+00:00,JOÃO RODRIGUES,PSD,SC,TELEFONIA,02421421001274,INTELIG,166.08,0.00,166.08
2019,1,2019-01-02 00:00:00+00:00,JOÃO ARRUDA,MDB,PR,COMBUSTÍVEIS E LUBRIFICANTES.,95397790000105,ALBERTI COMERCIO DERIV DE PETR LTDA,170.27,0.00,170.27
2019,1,2019-01-02 00:00:00+00:00,BRUNA FURLAN,PSDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,12294145000121,OFFICE BETHAVILLE SPE EMPREENDIMENTO LTDA,2827.45,0.00,2827.45
2019,1,2019-01-02 00:00:00+00:00,BRUNA FURLAN,PSDB,SP,COMBUSTÍVEIS E LUBRIFICANTES.,15230664000114,PRATA PURA SERVICOS AUTOMOTIVOS LTDA,516.58,0.00,516.58
2019,1,2019-01-02 00:00:00+00:00,ZECA DIRCEU,PT,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,07648681000148,QNET TELECOM LTDA,209.90,0.00,209.90
2019,1,2019-01-02 00:00:00+00:00,ARTHUR OLIVEIRA MAIA,DEM,BA,COMBUSTÍVEIS E LUBRIFICANTES.,12233356000154,CARLOS EDUARDO CASAGRANDE,1485.03,0.00,1485.03
2019,1,2019-01-02 00:00:00+00:00,JOSE STÉDILE,PSB,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,17261661004403,OUTBACK STEAKHOUSE RESTAURANTES BRASIL S/A,74.65,0.00,74.65
2019,1,2019-01-02 00:00:00+00:00,TONINHO PINHEIRO,PP,MG,COMBUSTÍVEIS E LUBRIFICANTES.,07676256000162,AUTO POSTO IRMÃOS MAIA LTDA,50.00,0.00,50.00
2019,1,2019-01-02 00:00:00+00:00,TONINHO PINHEIRO,PP,MG,COMBUSTÍVEIS E LUBRIFICANTES.,21568088000112,POSTO SARZEDO III LTDA,235.01,0.00,235.01
2019,1,2019-01-02 00:00:00+00:00,JOSÉ NUNES,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,04420464000299,TOURING - ECOPOSTOS COMBUSTIVEIS E SERVICOS LTDA,157.26,0.00,157.26
2019,1,2019-01-02 00:00:00+00:00,SÁGUAS MORAES,PT,MT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,119.90,0.00,119.90
2019,1,2019-01-02 00:00:00+00:00,ZÉ SILVA,SOLIDARIEDADE,MG,COMBUSTÍVEIS E LUBRIFICANTES.,07743777000195,AUTO EIXO 208 NORTE LTDA,150.15,0.00,150.15
2019,1,2019-01-02 00:00:00+00:00,ZÉ SILVA,SOLIDARIEDADE,MG,COMBUSTÍVEIS E LUBRIFICANTES.,20704176000131,AUTO POSTO ARRUDAO LTDA,50.00,0.00,50.00
2019,1,2019-01-02 00:00:00+00:00,ZÉ SILVA,SOLIDARIEDADE,MG,COMBUSTÍVEIS E LUBRIFICANTES.,20186854000111,AUTO POSTO PAMPLONA LTDA,100.00,0.00,100.00
2019,1,2019-01-02 00:00:00+00:00,ZÉ SILVA,SOLIDARIEDADE,MG,COMBUSTÍVEIS E LUBRIFICANTES.,19046218001268,MACEDO & SOUZA LTDA,50.00,0.00,50.00
2019,1,2019-01-02 00:00:00+00:00,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,14693230000198,VULPES LTDA,100.00,0.00,100.00
2019,1,2019-01-02 00:00:00+00:00,EROS BIONDINI,PROS,MG,COMBUSTÍVEIS E LUBRIFICANTES.,17968553000135,JR COMERCIO E PRESTACAO DE SERVICOS LTDA,1408.78,0.00,1408.78
2019,1,2019-01-02 00:00:00+00:00,PASTOR EURICO,PATRI,PE,COMBUSTÍVEIS E LUBRIFICANTES.,29555875000131,FUTURO COMBUSTIVEIS E DERIVADOS,190.01,0.00,190.01
2019,1,2019-01-02 00:00:00+00:00,PASTOR EURICO,PATRI,PE,COMBUSTÍVEIS E LUBRIFICANTES.,72578438000243,Posto de Combustiveis Garantia Ltda,253.70,0.00,253.70
2019,1,2019-01-02 00:00:00+00:00,PASTOR EURICO,PATRI,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,13506601000112,TRAIRA SEM ESPINHA,107.14,0.00,107.14
2019,1,2019-01-02 00:00:00+00:00,ROBERTO DE LUCENA,PODE,SP,PASSAGENS AÉREAS,02575829000148,AVIANCA BRASIL,39.00,0.00,39.00
2019,1,2019-01-02 00:00:00+00:00,AUGUSTO COUTINHO,SOLIDARIEDADE,PE,COMBUSTÍVEIS E LUBRIFICANTES.,11117785001507,ALBUQUERQUE PNEUS LTDA.,275.21,0.00,275.21
2019,1,2019-01-02 00:00:00+00:00,DOMINGOS SÁVIO,PSDB,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,06981180000116,CEMIG DISTRIBUIÇÃO S.A.,120.27,0.00,120.27
2019,1,2019-01-02 00:00:00+00:00,DOMINGOS SÁVIO,PSDB,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,13506601000112,TRAIRA SEM ESPINHA,68.70,0.00,68.70
2019,1,2019-01-02 00:00:00+00:00,LUIZ NISHIMORI,PR,PR,SERVIÇOS POSTAIS,13049189000159,RMJE - ADMINISTRADORA E INCORPORADORA DE BENS LTDA,226.20,0.00,226.20
2019,1,2019-01-02 00:00:00+00:00,CARMEN ZANOTTO,PPS,SC,ASSINATURA DE PUBLICAÇÕES,09412785000184,EDITORA REGIONAL DE NOTICIAS EIRELI EPP,289.00,0.00,289.00
2019,1,2019-01-02 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,COMBUSTÍVEIS E LUBRIFICANTES.,09222507000164,AUTO POSTO PENIEL LTDA,50.00,0.00,50.00
2019,1,2019-01-02 00:00:00+00:00,MARCOS ROGÉRIO,DEM,RO,PASSAGENS AÉREAS,07575651000159,GOL LINHAS AÉREAS S.A,1829.39,0.00,1829.39
2019,1,2019-01-02 00:00:00+00:00,PAULÃO,PT,AL,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04394353000174,CONDOMINIO EDF AVENUE CENTER,616.36,56.03,560.33
2019,1,2019-01-02 00:00:00+00:00,PAULÃO,PT,AL,COMBUSTÍVEIS E LUBRIFICANTES.,09280520000412,AUTO POSTO COMENDADOR LTDA,810.94,0.00,810.94
2019,1,2019-01-02 00:00:00+00:00,RENATO ANDRADE,PP,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,06981180000116,CEMIG DISTRIBUIÇÃO S.A.,219.03,0.00,219.03
2019,1,2019-01-02 00:00:00+00:00,FABIO REIS,MDB,SE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,13018171000190,COMPANHIA DE SANEAMENTO DE SERGIPE DESO,82.35,0.00,82.35
2019,1,2019-01-02 00:00:00+00:00,SUBTENENTE GONZAGA,PDT,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,03739258000100,Infinidades Supermercado Serviços e Distribuidora de Var. Ltda,35.80,0.00,35.80
2019,1,2019-01-02 00:00:00+00:00,SUBTENENTE GONZAGA,PDT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,30577370000157,SOLFANG - SOLUCOES EM INFORMATICA EIRELI,4200.00,0.00,4200.00
2019,1,2019-01-02 00:00:00+00:00,LUIZ CARLOS RAMOS,PR,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",03474338000173,ESTACIONAMENTOS CINELANDIA S.A.,50.00,0.00,50.00
2019,1,2019-01-02 00:00:00+00:00,LEO DE BRITO,PT,AC,COMBUSTÍVEIS E LUBRIFICANTES.,06906483000174,POSTO VILLAGE LTDA,200.00,0.00,200.00
2019,1,2019-01-02 00:00:00+00:00,MAJOR OLIMPIO,PSL,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,02400731000150,PRIMEIRO ALERTA TECNOLOGIA EM SEGURANÇA,109.00,0.00,109.00
2019,1,2019-01-02 00:00:00+00:00,EVANDRO GUSSI,PV,SP,COMBUSTÍVEIS E LUBRIFICANTES.,13699089000178,CAETES COMERCIO DE COMBUSTIVEIS LTDA,1158.61,0.00,1158.61
2019,1,2019-01-02 00:00:00+00:00,CAPITÃO AUGUSTO,PR,SP,COMBUSTÍVEIS E LUBRIFICANTES.,23085488000100,AUTO POSTO MIRANTE DE OURINHOS LTDA,170.20,0.00,170.20
2019,1,2019-01-02 00:00:00+00:00,CAPITÃO AUGUSTO,PR,SP,COMBUSTÍVEIS E LUBRIFICANTES.,01072194000101,POSTO RODOSERV LT,176.65,0.00,176.65
2019,1,2019-01-02 00:00:00+00:00,DR. SINVAL MALHEIROS,PODE,SP,COMBUSTÍVEIS E LUBRIFICANTES.,43759778000191,POSTO PANTERA EIRELI,131.94,0.00,131.94
2019,1,2019-01-02 00:00:00+00:00,DR. SINVAL MALHEIROS,PODE,SP,COMBUSTÍVEIS E LUBRIFICANTES.,43759778000191,POSTO PANTERA EIRELI,133.00,0.00,133.00
2019,1,2019-01-02 00:00:00+00:00,DR. SINVAL MALHEIROS,PODE,SP,COMBUSTÍVEIS E LUBRIFICANTES.,43759778000191,POSTO PANTERA EIRELI,120.00,0.00,120.00
2019,1,2019-01-02 00:00:00+00:00,DR. SINVAL MALHEIROS,PODE,SP,COMBUSTÍVEIS E LUBRIFICANTES.,43759778000191,POSTO PANTERA EIRELI,120.00,0.00,120.00
2019,1,2019-01-02 00:00:00+00:00,ALEXANDRE SERFIOTIS,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,23406188000178,GREENS FOODS LTDA,33.99,0.00,33.99
2019,1,2019-01-02 00:00:00+00:00,ALAN RICK,DEM,AC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27708490000131,RARO DO LAGO SERV. DE ALIM. E BEB. SOCIEDADE EMP,77.50,0.00,77.50
2019,1,2019-01-02 00:00:00+00:00,ANGELIM,PT,AC,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,135.20,0.00,135.20
2019,1,2019-01-02 00:00:00+00:00,VITOR VALIM,PROS,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,07047251000170,COMPANHIA ENERGÉTICA DO CEARÁ,92.15,0.00,92.15
2019,1,2019-01-02 00:00:00+00:00,CAIO NARCIO,PSDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,08111678000153,HELIO PRATES COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,200.01,0.00,200.01
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,03364786000114,GENESIS- SOLUTIONS EIRELI,1650.00,0.00,1650.00
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,COMBUSTÍVEIS E LUBRIFICANTES.,18171363000317,POSTO PATAO LTDA,132.53,0.00,132.53
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,COMBUSTÍVEIS E LUBRIFICANTES.,00666319000150,SIQUELERO SERRAZUL AUTO POSTO LTDA,179.35,0.00,179.35
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,COMBUSTÍVEIS E LUBRIFICANTES.,26401455000102,Skina auto limitada,117.24,0.00,117.24
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09326342000170,Autopista Fernão Dias,7.30,0.00,7.30
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09326342000170,Autopista Fernão Dias,7.30,0.00,7.30
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09326342000170,Autopista Fernão Dias,9.30,0.00,9.30
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09326342000170,Autopista Fernão Dias,9.30,0.00,9.30
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09326342000170,Autopista Fernão Dias,7.60,0.00,7.60
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",09326342000170,Autopista Fernão Dias,7.60,0.00,7.60
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",02451848000162,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,6.10,0.00,6.10
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",02451848000162,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,9.10,0.00,9.10
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",02451848000162,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,8.10,0.00,8.10
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",02451848000162,CONC. SISTEMA ANHANGUERA-BANDEIRANTES S/A,9.20,0.00,9.20
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",18572225000188,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,4.20,0.00,4.20
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",18572225000188,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,4.40,0.00,4.40
2019,1,2019-01-02 00:00:00+00:00,DELEGADO EDSON MOREIRA,PR,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",18572225000188,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,4.70,0.00,4.70
2019,1,2019-01-02 00:00:00+00:00,NEWTON CARDOSO JR,MDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,17533688000178,POSTO BEIRA RIO I LTDA,101.31,0.00,101.31
2019,1,2019-01-02 00:00:00+00:00,ZECA DO PT,PT,MS,COMBUSTÍVEIS E LUBRIFICANTES.,01565589000138,IDEAL COM. DE DERIVADOS DE PETROLEO LTDA,167.03,0.00,167.03
2019,1,2019-01-02 00:00:00+00:00,ZECA DO PT,PT,MS,COMBUSTÍVEIS E LUBRIFICANTES.,15715389000129,LR PETROLEO LTDA,60.00,0.00,60.00
2019,1,2019-01-02 00:00:00+00:00,FABIO GARCIA,DEM,MT,COMBUSTÍVEIS E LUBRIFICANTES.,37488012000117,MORADA SANTA ROSA,226.17,0.00,226.17
